formula,predicted_Tc,efermi,band_gap
H16Au1C12S2N3O4,10.271095275878906,1.92527027,2.4704
B2H4C1,10.27013874053955,-2.48347025,4.5776
B2H4C1,10.27013874053955,-2.48347025,4.5776
K1Li1Be1F4,10.26942253112793,-3.5101608,6.861800000000001
Sn1H7C3N1O5F1,10.268935203552246,0.25285393,3.0788
Li1V1O1F4,10.268610954284668,-2.86346922,3.0138
Na1Al1Ga1P1S2O12,10.267581939697266,1.75888997,4.0985000000000005
K1Au1C2N2,10.26730728149414,-1.88511002,2.9528
Sr1Ca7Mn6Al2O23,10.266801834106445,3.21726329,0.1736999999999997
Na3Hf1Ti1Si2P1O12,10.266175270080566,1.65210159,2.8252
Th8Al4H11,10.266081809997559,6.75460075,0.0
Sb1C4S2Cl3O2,10.265642166137695,-1.88186743,1.0589
Ti2Si1C1,10.264455795288086,7.8235706,0.0
Ti2Si1C1,10.264455795288086,7.8235706,0.0
H1C2N3,10.263911247253418,1.73302696,2.5302
Sr1Nb2Ni1Cl1O7,10.263672828674316,0.53240949,0.0
Li2W1O2F4,10.263628005981445,-0.80204699,3.7916
Na1Zr1Sc1Si1S2O12,10.262904167175293,0.80349889,3.4774
Cs2K1Al1Br6,10.26165771484375,-0.47454226,3.2314
Li2V1Si7O16,10.261052131652832,4.29285545,1.2348
Li2V1Si7O16,10.261052131652832,4.29285545,1.2348
B3H5N3,10.260436058044434,1.92818024,4.8954
Na6Nb6In2Si9S3O48,10.259659767150879,1.3374503,2.168
Li2V1P5O15,10.25874137878418,1.16399958,1.9238
Cs2B18O27,10.25796127319336,4.17156887,5.0938
Na1Li1Zr1Si6O15,10.25789737701416,0.72346884,4.928100000000001
Na1Li1Zr1Si6O15,10.25789737701416,0.72346884,4.928100000000001
Al13Si5Cl1O38,10.254546165466309,1.88955108,0.0
Al13Si5Cl1O38,10.254546165466309,1.88955108,0.0
Li2Ti13O22,10.254434585571289,5.78427173,0.0
Sr3B2O6,10.25367259979248,1.35293907,4.398000000000001
Er4Lu1Ni10B10C5,10.249652862548828,6.69158912,0.0
Er4Lu1Ni10B10C5,10.249652862548828,6.69158912,0.0
Er4Lu1Ni10B10C5,10.249652862548828,6.69158912,0.0
Li2Co1S2O8,10.248808860778809,0.44922093,3.2144000000000004
Mn1Hg1C4Se4N4,10.248766899108887,-0.29013939,1.7364000000000002
Mg1U2Si2O17,10.247276306152344,-1.23444376,0.0
Na5Ga2Si1Ge2P5O24,10.2472505569458,2.03174512,2.5626
B4C1O1F6,10.246914863586426,-3.04631771,4.9195
B4C1O1F6,10.246914863586426,-3.04631771,4.9195
K1B1H4C4N8O4,10.245735168457031,0.50100132,2.731
K1B1H4C4N8O4,10.245735168457031,0.50100132,2.731
Ni1B18H22C4,10.245420455932617,-1.13283301,1.5217
Ni1B18H22C4,10.245420455932617,-1.13283301,1.5217
Ni1B18H22C4,10.245420455932617,-1.13283301,1.5217
Na6Nb4Si9Ge4S3O48,10.244837760925293,1.56075443,2.2441000000000004
Li1Nd1O2,10.244348526000977,5.72544146,3.655
Na10Mg4Ga4Si3S9O48,10.242829322814941,2.44381591,2.147
Li5Ni7O12,10.242307662963867,3.99235666,0.0
Li5Ni7O12,10.242307662963867,3.99235666,0.0
Na4Sr1Ca1Si2,10.24203109741211,2.24424119,0.1322000000000001
Na1H24Ru1C8N20,10.241488456726074,0.59516679,0.2587
Mn1Si1N2,10.241271018981934,6.85908293,0.5259999999999998
K9Gd3Si12O32F2,10.241170883178711,4.13175922,3.7656
Cs1U2H3C4O14,10.240497589111328,-0.38379419,2.0856
La6B1N3O6,10.239055633544922,7.26402808,1.0926
Sr1Mg6Ni1,10.238533973693848,3.00080777,0.0
Li4Ti3Cr3Sn2O16,10.238365173339844,5.6721528,0.0
Zr1Nb3C4,10.238038063049316,6.91060699,0.0
Ca5Co3Si4O16,10.237076759338379,5.21974538,2.7029999999999994
Mg1Al1F5,10.23653507232666,-2.23310168,4.677
C4N1Cl3,10.232831954956055,2.62198725,2.1618
Na10Mg4In4Si3S9O48,10.231878280639648,2.39796433,2.2614
Mg30Ti1C1O32,10.230868339538574,7.49414096,0.3008999999999995
Li8Ni1O4F2,10.230213165283203,1.00248262,3.2285000000000004
Li8Ni1O4F2,10.230213165283203,1.00248262,3.2285000000000004
Gd3Ga1C1,10.229308128356934,3.00165719,0.0
Tl2Pt1C4N4,10.226103782653809,0.13458041,2.5679
C5Cl4,10.225079536437988,1.04280872,2.2709
Mg1Mn4Ni1O8,10.224493980407715,3.6106751,0.0
Na5Hf4Si3P3O24,10.224264144897461,1.1801675,4.6801
Na2B8O13,10.219343185424805,-0.14020065,5.4478
Ca1Mn1Si1H1O5,10.218842506408691,4.19224207,0.0
Zn1P2H15C5N1O9,10.218803405761719,-0.91248455,4.7839
Mn2V1Ni3P6O24,10.218743324279785,1.20399808,0.0
Mg30Al1Si1O32,10.218008995056152,8.31811485,0.3338000000000001
Mg30Al1Si1O32,10.218008995056152,8.31811485,0.3338000000000001
H14C5S2N2,10.215861320495605,0.41833154,2.6468
Li4Ti1Co8O18,10.2157564163208,2.53024455,0.2275
Ga40Mo8C1,10.21544361114502,4.4712324,0.0
Tm3Ga1C1,10.21528148651123,1.67819482,0.0
H8C3S1N2,10.212082862854004,-0.1276465,3.5357
Na6Ca1Si2Sn3P4O24,10.212037086486816,2.54300447,2.0352
K3Na1Mo1C4N4O2,10.208601951599121,1.46216252,2.58
Na2In4Si3Sn4S9O48,10.207135200500488,2.24712755,0.9440000000000002
Li1Al1B4,10.203643798828125,5.4439783,0.0
Li1Al1B4,10.203643798828125,5.4439783,0.0
Li1Al1B4,10.203643798828125,5.4439783,0.0
La5Sm3Ni7Ag1O24,10.203326225280762,6.18074609,0.0
Al4Si2Sn13Sb2O28,10.201004028320312,5.58042733,1.1445999999999996
Al4Si2Sn13Sb2O28,10.201004028320312,5.58042733,1.1445999999999996
Ca1Zr1Al9B1O18,10.2003173828125,4.71819063,4.8628
Ca1Zr1Al9B1O18,10.2003173828125,4.71819063,4.8628
Rb2Si2O5,10.197261810302734,0.27982678,4.0396
Eu5Si3O13,10.195333480834961,2.5901317,0.0
Li4Ti2V3Sn3O16,10.19428825378418,5.25452568,0.0
Sm2Si1O5,10.191690444946289,2.20049394,4.8314
Ca1Al4Tl4O12,10.190995216369629,4.04114756,0.8502999999999998
Sr1Mg14C1,10.190000534057617,3.27892822,0.0
Er1Cr2Si2C1,10.189391136169434,7.39806846,0.0
Er1Cr2Si2C1,10.189391136169434,7.39806846,0.0
P1H18C6N3O1,10.188797950744629,-0.53092552,3.7876
Bi3B1O6,10.187681198120117,5.33744346,2.1160000000000005
K2Si2O5,10.18638801574707,0.5096256,4.3282
Li2Si1F6,10.186234474182129,-1.81119678,8.0844
Li2Si1F6,10.186234474182129,-1.81119678,8.0844
Ga3B1N4,10.185640335083008,4.37024359,2.3955
Al1Tl1S2,10.185009002685547,3.07202068,2.1718
Co2C1N9Cl4O6,10.183550834655762,-1.52283431,0.3049999999999999
Sr2Al1Tl1Co2O7,10.183409690856934,4.4808496,0.0
Mg1H16C4S4N2O16F12,10.182428359985352,-1.99485738,1.5647000000000002
Ta1Mo2C3,10.181922912597656,9.05264073,0.0
Li1Mn3P4O16,10.181666374206543,1.27355688,0.0
Li4Ni2C4S1O16,10.179609298706055,0.10726106,0.0
Li4Ni2C4S1O16,10.179609298706055,0.10726106,0.0
Li4Ni2C4S1O16,10.179609298706055,0.10726106,0.0
K2Mn1P1C1O7,10.179585456848145,0.0600856,0.7031
B1N1,10.179140090942383,2.25632505,4.3683
In1C8N6,10.178874015808105,1.35779297,0.0
Mo1P4C5S3O5,10.178173065185547,0.31907545,2.1921
Li1Mn5O8,10.177894592285156,3.43248467,0.0
K4U1C2Se2O15,10.177753448486328,-0.40300515,0.349
Zr1Be1B1,10.177104949951172,4.81785215,0.0
Sb3C2N1O2F16,10.176298141479492,-3.1202651,3.937
Sr1Tb1Eu1Ni1O6,10.175779342651367,2.71597635,0.0
Li1Sm1Eu2O4,10.175189971923828,4.63957836,0.1092000000000004
Li3Ni2O2F3,10.173284530639648,3.31813187,2.2142
Li3Ni2O2F3,10.173284530639648,3.31813187,2.2142
Li6Ti9O20,10.172996520996094,4.34037901,0.0
Sr2Li1Re1O6,10.172342300415039,1.90945298,1.8424
Ca2B3Cl1O8,10.171719551086426,-0.0530469,0.0913
Ni1O3,10.17105484008789,-2.8248857,0.0
Na5Zr2Si3Ge2P3O24,10.16944694519043,1.67089489,2.8163
C1N6O1,10.168831825256348,-2.18192595,3.6775
K1Na1Sr1Mg5Si8O24,10.166997909545898,2.75779314,3.3546
Ni3P2H16O16,10.166716575622559,1.11350023,3.8665
Na4Ca2Ta2Si3S3O24,10.165863990783691,1.90400208,0.9394000000000002
Mg14Co1Ni1O16,10.164904594421387,5.03058399,2.0385
Mg6Nb1Si1,10.162843704223633,4.44319135,0.0
Cs1B6H8O7,10.162680625915527,3.53596827,2.0083
Si1H8N2F6,10.161123275756836,-2.12874337,6.4741
Na1Ti1Al1Si1S2O12,10.15838623046875,1.67029511,2.125
Na1Ti1Al1Si1S2O12,10.15838623046875,1.67029511,2.125
Zr1V1Si1,10.157267570495605,6.22679015,0.0
Li6Co5Ni3O16,10.156932830810547,3.52216022,0.0
Li6Co5Ni3O16,10.156932830810547,3.52216022,0.0
Na14Zn4Si7Ge4S5O48,10.15678882598877,2.68031572,1.4982000000000002
Ni1H2Se1O5,10.156567573547363,0.66131148,2.6943
Li1Bi3O6,10.15549087524414,3.9540778,0.0
Li1Mn7O3F9,10.155367851257324,1.92652357,1.3932
Ti1H16C4N2Cl6,10.154987335205078,0.68778806,2.2255000000000003
Li2Ni3O6,10.151535034179688,3.14408122,0.0
Li2Ni3O6,10.151535034179688,3.14408122,0.0
Te1C6Cl2F14,10.151471138000488,-1.14840635,3.3302
Na2Nb1Al3P4S2O24,10.148582458496094,1.91117662,1.9490000000000005
Li5Co5Ni2O12,10.148406982421875,3.46628508,0.0455999999999998
Li5Co5Ni2O12,10.148406982421875,3.46628508,0.0455999999999998
Er2Mn1C4,10.148252487182617,4.82441668,0.0
Ca2Al1Cl1O8,10.148183822631836,-0.64898705,0.0
Tb1H9C5N2O8,10.146286964416504,-0.90530433,4.4964
Mg3B7Cl1O13,10.145515441894531,2.2875263,5.7052
Nd1H18C3S3O18F9,10.14406681060791,-2.41345677,6.0476
Li6Cr3Co1P6O24,10.143892288208008,1.74395801,1.3459
Li1Eu3O4,10.143815040588379,3.71048772,0.0
Zr1Nb1Si1,10.142379760742188,6.0702574,0.0
Ag1H9C7S2O4F4,10.141918182373047,0.08804483,3.1297
Nd4Co1Si4C4O22,10.14116096496582,5.34250063,0.0
Nd4Co1Si4C4O22,10.14116096496582,5.34250063,0.0
Na15Ca4Ta8Si9P9O72,10.140164375305176,1.43085874,2.8745000000000003
Li2V3Si3O10,10.139493942260742,4.59338389,1.925
Li2V3Si3O10,10.139493942260742,4.59338389,1.925
Na1B5H10O13,10.137188911437988,-1.78590995,5.6657
Na1Nb1Si1Ge1P2O12,10.137060165405273,1.11785765,2.7862
Mn6Zn2C1N1,10.135873794555664,5.38335759,0.0
Li4Nb2V3Co3O16,10.135162353515625,3.69223511,1.1374
Ca4Al3O10,10.134961128234863,2.15988082,0.0
Na5Sc2Si1Sn2P5O24,10.134270668029785,2.00568917,2.6385
Li3Co4B4O12,10.131072998046875,1.87843518,0.2242000000000001
Li3Co4B4O12,10.131072998046875,1.87843518,0.2242000000000001
Li2V3P9O28,10.129670143127441,2.55511135,1.9376
Na1Mg14B1O16,10.128263473510742,3.99339486,3.8059
Sr1Al4Si2N8O1,10.128091812133789,2.92899094,0.0
Sr1Al4Si2N8O1,10.128091812133789,2.92899094,0.0
Co1H8C4N3O6,10.127073287963867,-0.03925084,0.0
Mg1H7C3N1O7,10.125255584716797,3.5088738,4.7484
Li2Mn2Sn1O6,10.124066352844238,2.75065135,1.0102000000000002
Zr5Al3C1,10.123927116394043,5.18152421,0.0
Zr5Al3C1,10.123927116394043,5.18152421,0.0
Gd2C1N2O2,10.122642517089844,1.88124867,2.4609
Li4Ti2Mn3Cr3O16,10.121105194091797,3.10252182,0.6166999999999998
Si1H12C6N4O8,10.120811462402344,0.9977695,3.5551000000000004
Si1H12C6N4O8,10.120811462402344,0.9977695,3.5551000000000004
Li4V3Cr3O12,10.117260932922363,2.81192076,0.9132000000000002
Li14Ti21O48,10.1166410446167,4.10546229,0.0
V3Co1Ni2P6O24,10.111225128173828,2.84378426,0.0632999999999999
Li2Mn5Si4O14,10.109776496887207,3.59122613,0.0
Li2Mn5Si4O14,10.109776496887207,3.59122613,0.0
Na1B1C1,10.109505653381348,4.82816448,0.8095999999999997
Na1B1C1,10.109505653381348,4.82816448,0.8095999999999997
Li1Co2O4,10.108760833740234,2.10926794,0.6658999999999997
Na14Ga4Si9Ge4S3O48,10.108701705932617,2.3990813,2.4147
Lu1B2Ru1,10.108283996582031,6.0701314,0.0
Li4Mn7O2F14,10.107080459594727,1.44170588,2.2529
Na2Ti1Si4H2O13,10.106903076171875,1.01308406,0.3467999999999999
Mn3Mo2H34C22N16O5,10.106456756591797,0.10763198,0.0174
Cs1B9O14,10.106324195861816,-0.93998189,5.4514
Li4Mn1O2F3,10.105977058410645,0.95319054,0.9809
Li3Ag2F5,10.105753898620605,-1.22968345,1.5188
B1H2O1F3,10.103896141052246,-4.20431548,7.567699999999999
Co7B24H6O46,10.10164737701416,6.04326305,2.9523
Li2V4Si4O13,10.101607322692871,4.66989049,1.9007
Li2V4Si4O13,10.101607322692871,4.66989049,1.9007
Sn1H46C18Br4N2,10.098311424255371,-1.116582,4.0541
Pr2W1C2,10.097142219543457,5.35246996,0.0
Al1S1Cl7,10.096813201904297,-1.08248774,2.4961
Na9Zr8Si4P8O48,10.09635066986084,2.50310071,0.0
Li1Mn6P1O12,10.096112251281738,3.25234069,0.7654000000000001
Al1Cl1O1,10.09472942352295,1.70025454,5.593999999999999
Na1Zr1Al1Si1S2O12,10.093341827392578,1.34134098,3.8715
Na1Zr1Al1Si1S2O12,10.093341827392578,1.34134098,3.8715
Er1Zr11Si11P1O48,10.093304634094238,2.92328891,4.0268
Li4V3Co3W2O16,10.092589378356934,3.6673377,0.0
Na9Mg1Ta5Si9O36,10.09223747253418,1.84046828,3.2419
Cd1H2C2O4,10.091885566711426,-1.18207471,4.2235
Na14Zr4Si11Sn4S1O48,10.091629028320312,2.10480755,3.471
Cr46B3C9,10.090408325195312,7.40959266,0.0
Cr46B3C9,10.090408325195312,7.40959266,0.0
Li1Er6B3O14,10.089570045471191,6.61595561,4.8612
Li1Er6B3O14,10.089570045471191,6.61595561,4.8612
Na2Sc1Nb3Si2P4O24,10.089439392089844,0.77421783,2.3084
Li1Sb1O3,10.089138984680176,3.64894126,2.137900000000001
Mn1H14C3N1Cl3O2,10.089004516601562,-0.37253515,4.1336
Co2Si1O4,10.086386680603027,4.63401016,0.0
Li3Mn4F19,10.085628509521484,-1.76630551,1.0555
Na4Eu1Si2Se6,10.08481502532959,4.33246839,0.9075999999999996
Li4Mn2V3Cr3O16,10.08285140991211,2.98680539,0.4346000000000001
Ca3Al1As3,10.08243179321289,3.71144746,0.7300999999999997
Sr3Li4Ge2N6,10.08220386505127,2.9730493,2.0534
Li1Mn1F3,10.08183479309082,0.03019416,3.5243
Li1Sm2S1O2,10.081262588500977,5.59220096,0.0
Li2Cr1F4,10.080010414123535,0.99835298,1.6057
Na10Hf4Zn4Si5S7O48,10.07972526550293,1.71542344,3.5682000000000005
Li2V2O5F2,10.079337120056152,-1.38828147,2.2056
Rb1Li1F2,10.078673362731934,-2.85090838,6.5252
Li11Co12P12O48,10.075268745422363,2.71454262,0.0
Li2Si4O7,10.07486343383789,4.05296858,2.708600000000001
Li2Si4O7,10.07486343383789,4.05296858,2.708600000000001
Sr2Li1H2N1,10.074020385742188,1.25103204,1.4314000000000002
K1Na1Ca1Th1Si8O20,10.073613166809082,1.89973755,4.908
B1O2F3,10.072165489196777,-2.19853458,0.0
Li3Ti1Si6O15,10.070363998413086,5.39455117,4.256200000000001
Li3Ti1Si6O15,10.070363998413086,5.39455117,4.256200000000001
Na1H3C1N4O1,10.069904327392578,-1.36363881,4.8772
K3Ag1C4S4N4,10.068158149719238,-0.49019124,3.5704
Pu1C1N1O5,10.067564010620117,1.07779709,0.2996000000000001
Ti3Nb1Al2C2,10.066813468933105,6.67223004,0.0
Ti3Nb1Al2C2,10.066813468933105,6.67223004,0.0
Pr3Al1N1,10.06491470336914,4.15107682,0.0
Al3P2O16,10.064268112182617,-0.39245469,0.1260999999999999
Al2Mo3C1,10.062294960021973,8.92279376,0.0
Al2Mo3C1,10.062294960021973,8.92279376,0.0
Li6Nb1Co3P6O24,10.062237739562988,2.01707633,1.7511
Li4Ni3O6F1,10.06019115447998,2.78457182,0.0
Li4Ni3O6F1,10.06019115447998,2.78457182,0.0
Li1Br1O1,10.059928894042969,-0.20539767,0.0
Pr3In1C1,10.0585298538208,2.04852171,0.0
Na1Al1B14,10.057571411132812,5.94362232,1.5847999999999995
Na1Al1B14,10.057571411132812,5.94362232,1.5847999999999995
Zn3Si3Ag2O12,10.056714057922363,3.25230536,0.0
Li4Ti3V3Sb2O16,10.054424285888672,3.86283892,0.8550999999999997
Na10Mg4Zr4Si5S7O48,10.053705215454102,1.96483006,2.9163
Na2Sc1Al1P2S1O12,10.050809860229492,1.89801743,4.3307
Na1Al1Si1Ge1S2O12,10.050389289855957,2.03580502,2.0764
Na1Al1Si1Ge1S2O12,10.050389289855957,2.03580502,2.0764
Li3V1O12,10.049742698669434,-0.3995455,0.0996999999999999
Cs1Na1B4H12O13,10.047931671142578,-1.20543421,4.9524
Pb1C2S2Br2N4,10.047868728637695,-0.61172118,0.0548999999999999
Na3Nb5Zn1Si6S3O36,10.047396659851074,1.30621447,1.842
Li1P2H8N1O8,10.046676635742188,4.67763313,5.3449
Cs10Tl6Si1O4,10.045653343200684,2.82916105,0.1922999999999999
Mn3B2O6,10.04559326171875,3.41515292,2.0333
Sr1Pr1Dy1Ni1O6,10.045458793640137,3.3105566,1.4826
Li3Ti1V3O8,10.045056343078613,3.33839645,1.3290000000000002
Li6Bi5O14,10.044790267944336,2.54523857,0.0
Na3Ca1Nb1Si2S1O12,10.044730186462402,1.72368623,1.3921
Al1B3H12,10.044178009033203,-4.70100868,6.2431
Al1B3H12,10.044178009033203,-4.70100868,6.2431
Cr3Si1Ni2,10.044130325317383,7.83617577,0.0
Cr3Si1Ni2,10.044130325317383,7.83617577,0.0
K4Re6Te1C6S7N6,10.043903350830078,1.15145541,2.1411
Na10La4Nb4Si9S3O48,10.042859077453613,1.73219769,1.8745000000000005
H7C2N9O2,10.042763710021973,0.87449181,2.3496
Na4Ta1Ga3Si3S3O24,10.04253101348877,1.53622158,3.0493999999999994
Al1H15Br3N5,10.042413711547852,-0.81339534,4.3958
Li2Mo1P2O8,10.041123390197754,1.3233865,1.9317
K3Si1Te3,10.039358139038086,1.68595008,1.7179000000000002
Zn2H16C4N18O7,10.038346290588379,0.00444012,3.7746
Li2Co2C2O7,10.038033485412598,3.87190261,1.7858
Li2Co2C2O7,10.038033485412598,3.87190261,1.7858
Li4Zr1F8,10.035170555114746,-1.91507499,5.9638
Na4Mg1Zr3Si3S3O24,10.033659934997559,1.92960949,2.5494
Li3V4O7F5,10.031593322753906,1.64384944,1.1907
Li1Zr3H18N4F19,10.029291152954102,-2.8654918,6.3872
Ge6C4N1O13,10.028826713562012,-1.19417622,0.0
Li2Mn4Si4O13,10.028664588928223,3.42906115,2.3459000000000003
Li2Mn4Si4O13,10.028664588928223,3.42906115,2.3459000000000003
Li1H20C8Br1O4,10.027841567993164,-0.96176351,4.6456
Li1H20C8Br1O4,10.027841567993164,-0.96176351,4.6456
Li1Mn1Nb1O4,10.026790618896484,1.82312655,2.3617
Ca10Mg7Al6Si17O60,10.02346420288086,3.89904727,4.3438
Ca10Mg7Al6Si17O60,10.02346420288086,3.89904727,4.3438
Na2Nb1Ga1Si1P2O12,10.023347854614258,1.44214803,2.3453
Mg7Si4O16,10.022934913635254,3.29090102,0.0
Li3Mn2Co2O8,10.022759437561035,3.31761587,0.0
Li4Ti2Mn3Sb3O16,10.02153205871582,5.33920094,0.0
Li3V1F6,10.021422386169434,-0.25754429,2.4336
Na14Mg4In4Si5S7O48,10.018403053283691,2.77014111,2.4887
Ru1C4O4F6,10.018298149108887,0.64230754,0.3176
Sr8Si2Pt1O14,10.016358375549316,3.03180634,2.26
Na2Hf2Zr2Si3S3O24,10.01601791381836,1.21597899,3.223
Li9Co7O16,10.01372241973877,2.81612593,0.7064000000000004
Na1Al2H18S4N4Cl1O18,10.013339042663574,0.51762197,5.0684000000000005
Ag1W1C9S4N3,10.012304306030273,-0.29362898,0.3596
Li4Ti3Mn6O18,10.011516571044922,3.4698775,0.4981
Ta1C1,10.010767936706543,7.83089568,0.0
Mg14V1Si1,10.007816314697266,3.83982743,0.0
In1H8C4N1O10,10.007417678833008,-1.36608129,3.5606
Er1Co4B4,10.00547981262207,6.20302296,0.0
Li5V5Co2O12,10.003064155578613,4.06069792,1.3290000000000006
Na14Al4Si9Ge4S3O48,10.00259017944336,3.04710557,2.636
Na14Al4Si9Ge4S3O48,10.00259017944336,3.04710557,2.636
Al4Si1C4,10.002185821533203,8.78361389,1.2009
Al4Si1C4,10.002185821533203,8.78361389,1.2009
Al4Si1C4,10.002185821533203,8.78361389,1.2009
K2Mg1B12H20O30,10.001060485839844,-0.81646571,5.5415
Li4Cr2Ni3Sb3O16,9.997954368591309,4.11007213,0.0525000000000002
Li4Cr2Ni3Sb3O16,9.997954368591309,4.11007213,0.0525000000000002
Li4Ti3Cr2Co3O16,9.996601104736328,2.54355287,0.0
Li1Mn1Al1O3,9.996563911437988,3.05857913,1.8152
Li1Mn1Al1O3,9.996563911437988,3.05857913,1.8152
Na2Ca1Zr2Si10O27,9.996410369873047,-0.68754575,0.0
Ca1B2H3,9.99594497680664,2.93769908,0.0
Ni1C8N6,9.995016098022461,-0.35817383,0.8462000000000001
Ni1C8N6,9.995016098022461,-0.35817383,0.8462000000000001
Li1Cr1P1H2O5,9.994879722595215,1.61190958,2.5440000000000005
H4C1,9.994629859924316,-6.83573931,7.6375
Li4V3Co1P4O16,9.994511604309082,4.59169748,0.6162999999999998
Cs1Al1H8N4,9.994392395019531,0.70045585,2.9105
Mg14Bi1C1O16,9.993577003479004,6.94989798,0.0
Mo2C8Br8N2O3,9.988080024719238,-2.59641695,0.4877000000000002
Ag1H2C2N3O1,9.987823486328125,0.03485559,3.2954
Dy3Pb1C1,9.98770523071289,4.8752399,0.0
Li1Mg17Al11,9.98672866821289,4.65577951,0.0
Li1Mg17Al11,9.98672866821289,4.65577951,0.0
Na6La4Si5Sn4S7O48,9.985453605651855,2.20171534,1.3003000000000002
Li3V3O5F3,9.983267784118652,2.40475623,1.072
Na4La2Ti2Si3S3O24,9.98293399810791,1.74342592,1.3096
Co1H4C4N2Cl4,9.982307434082031,-0.70493822,0.0035
Ga2Si1Sn2S5O24,9.982122421264648,1.49669447,2.0264
La3Al2Ga3Sn1O14,9.98009204864502,3.77521315,3.6378
Co3C10O9,9.97822093963623,-0.52680777,1.5321000000000002
Li4Ni3Sn5O16,9.977083206176758,4.15829608,0.8671000000000006
Li4Ni3Sn5O16,9.977083206176758,4.15829608,0.8671000000000006
K1Na2Li1Zr2Si12O30,9.975825309753418,0.98679904,4.7587
K1Na2Li1Zr2Si12O30,9.975825309753418,0.98679904,4.7587
Mg3Mn5B4O16,9.975170135498047,3.28900413,0.5023
Sm3Ga1C1,9.974766731262207,2.95143163,0.0
Cs5Ag4C8I1N8,9.974723815917969,-0.4790646,2.6729
Tb3B1Cl3,9.973424911499023,4.32352024,0.0
Nd1Cr2Si2C1,9.971720695495605,7.31645576,0.0
Nd1Cr2Si2C1,9.971720695495605,7.31645576,0.0
La3Si1Br3,9.971260070800781,5.79770809,0.0
Ca3Si2O7,9.969132423400879,1.73620118,4.6202000000000005
Nb2Ge1C1,9.968290328979492,6.7538785,0.0
Sn1H6C4S2N2,9.967741966247559,2.90491313,4.01
Li1La1Mo2O8,9.967232704162598,1.16795968,3.5025000000000004
Li4Ti2Nb3V3O16,9.96656322479248,4.54813118,0.0
Na1Nb2Al2P5S1O24,9.965779304504395,1.28140469,2.2585
Li1H13C2N4,9.965184211730957,1.95149265,4.3641000000000005
Li1H13C2N4,9.965184211730957,1.95149265,4.3641000000000005
K1Li1Mn1O2,9.964584350585938,2.75006077,0.0
Na1Ti1Si2O6,9.96162223815918,6.33081652,0.0
Na3Nb2Si3Ge2P3O24,9.96013355255127,1.38712503,2.7839
Gd4C2Cl3,9.959607124328613,4.13511692,0.0
Pb6C1N1O11,9.959259986877441,2.78341599,0.0
Na10Ga8Si5S7O48,9.95850944519043,2.00633097,2.9755000000000003
Tb3Ga1C1,9.956077575683594,3.11173132,0.0
Mn2Si1Ni2Ge1,9.955647468566895,7.81037978,0.0
Mn2Si1Ni2Ge1,9.955647468566895,7.81037978,0.0
Zn3Si3Bi2O12,9.95482063293457,6.41111215,2.0979
B1P1H9N3,9.952046394348145,-1.6983882,4.9115
Si1Tc2Ni1,9.951704978942871,-3.34707613,0.0
Si1Tc2Ni1,9.951704978942871,-3.34707613,0.0
Li4Ti3Mn5O16,9.951323509216309,3.22462737,0.0
Li4Ti3Mn3Co2O16,9.951092720031738,3.14768438,0.5007000000000001
Li2B1P1C1O7,9.95094108581543,0.67475073,5.3729
Li2B1P1C1O7,9.95094108581543,0.67475073,5.3729
Li2B1P1C1O7,9.95094108581543,0.67475073,5.3729
Mo1C6O6,9.949254989624023,-1.11905981,2.8566000000000003
Na2Ca1Al1P1S2O12,9.949058532714844,1.44009509,3.83
Li3Nb1V3O8,9.948898315429688,3.86222234,0.6642999999999994
Mg14Cd1B1,9.948119163513184,3.65479932,0.0
Pb1C6S6N12Cl2O8,9.945117950439453,-1.131592,0.0
Bi3B5O12,9.944330215454102,2.92253208,3.283
Li2Mn3Si2O8,9.943613052368164,2.11885121,2.0447
Li2Mn3Si2O8,9.943613052368164,2.11885121,2.0447
Na7Al2Zn2P5S1O24,9.940266609191895,2.09574805,4.2645
Ti4Nb3Al9,9.939733505249023,7.07444378,0.0
Li2Cr2Sn1O6,9.93905258178711,2.78573106,3.1686
B5H11,9.938404083251953,-3.65111586,4.6651
Li2Co2Si2O7,9.937597274780273,4.95022076,2.6229
Li2Co2Si2O7,9.937597274780273,4.95022076,2.6229
Na5Bi2P1C4O16,9.937175750732422,2.29618373,0.5547999999999997
Li4Ti2V3Cr3O16,9.936806678771973,4.1455219,0.6752000000000002
K3B1As2,9.936774253845215,0.92648132,1.3129
Na6Ca1Zr3Si4S2O24,9.934584617614746,1.78007853,3.2539
Li1V1Sn1O4,9.933965682983398,3.99362028,1.4519000000000002
Li3Co2Si2O8,9.932568550109863,1.89643758,0.3763000000000001
Li3Co2Si2O8,9.932568550109863,1.89643758,0.3763000000000001
Ga1Si2N3,9.93232250213623,8.55662868,1.6923000000000012
Ca3Si2Sn1O9,9.931719779968262,2.70560732,3.5221
In2H6C5O11,9.93108081817627,3.7913136,4.7153
Li2Mn1V2O6,9.931055068969727,3.05483365,0.4998
Eu2Ni1Ru1O6,9.929486274719238,3.91818548,0.0
Na2Mg2Si1Ge2S5O24,9.927446365356445,2.3107557,0.3605
Li3Co2Ni2O8,9.927262306213379,3.22938606,0.0
Li3Co2Ni2O8,9.927262306213379,3.22938606,0.0
Li4Mn3Cr3O12,9.92635440826416,2.275499,0.0
Li4Ti1V5O12,9.925268173217773,3.14251209,0.0
Na1Hf1In1Si1S2O12,9.925176620483398,1.31151076,3.4973
